error_code,error_desc,channel,issuer_bank,amount,bank_uptime_pct,attempts_made,label
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,440.15,99.4,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,SBIN,24569.48,78.2,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,ICIC,28504.64,98.9,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,SBIN,39905.94,78.2,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,24980.71,98.9,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,34575.09,97.8,0,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,24121.92,96.5,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,42023.53,96.5,3,HARD_PERMANENT
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,KKBK,44683.86,97.8,0,SOFT_FINANCIAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,9808.37,78.2,1,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,15262.1,97.8,0,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,18014.09,78.2,0,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,13849.99,97.8,3,SOFT_FINANCIAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,8705.45,99.4,2,BEHAVIORAL_DROPOFF
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,SBIN,40522.99,78.2,2,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,Customer abandoned session at shipping/payment step,MAGIC_CHECKOUT,KKBK,38241.71,97.8,2,BEHAVIORAL_DROPOFF
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,SBIN,20856.14,78.2,1,SOFT_FINANCIAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,ICIC,31929.18,98.9,3,HARD_PERMANENT
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,UTIB,22286.27,96.5,0,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,ICIC,37183.2,98.9,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,ICIC,11281.08,98.9,0,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,KKBK,20117.29,97.8,1,BEHAVIORAL_DROPOFF
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,KKBK,31326.45,97.8,0,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,38424.5,97.8,2,SOFT_FINANCIAL
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,ICIC,29800.86,98.9,0,SOFT_FINANCIAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,17083.17,96.5,2,HARD_PERMANENT
NPCI_TIMEOUT,"NPCI timeout, bank se confirmation nahi aaya",UPI_AUTOPAY,UTIB,34414.39,96.5,1,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,14699.86,78.2,0,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,ICIC,14810.86,98.9,1,COMMERCIAL_DISPUTE
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,34426.8,99.4,2,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,KKBK,38801.92,97.8,0,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,6592.97,96.5,1,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,44483.12,97.8,0,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,27918.99,97.8,1,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,35226.52,97.8,1,HARD_PERMANENT
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,25249.48,98.9,2,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,UTIB,12555.1,96.5,1,SOFT_FINANCIAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,HDFC,18610.13,99.4,0,TRANSIENT_TECHNICAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,KKBK,42478.77,97.8,0,COMMERCIAL_DISPUTE
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,KKBK,24231.82,97.8,1,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,ICIC,34982.75,98.9,1,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,ICIC,14357.78,98.9,3,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,HDFC,14834.01,99.4,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,SBIN,18050.93,78.2,1,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,debit attempt failed due to issuer switch congestion,UPI_AUTOPAY,UTIB,13185.82,96.5,1,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,KKBK,8224.72,97.8,1,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,KKBK,4875.09,97.8,0,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,HDFC,14977.95,99.4,0,HARD_PERMANENT
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,26855.79,97.8,1,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,KKBK,15773.31,97.8,3,HARD_PERMANENT
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,SBIN,41660.28,78.2,1,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,HDFC,227.31,99.4,0,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"autopay cap se zyada amount, bank ne decline kiya",UPI_AUTOPAY,UTIB,4760.75,96.5,3,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,HDFC,41019.9,99.4,0,SOFT_FINANCIAL
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,HDFC,25196.08,99.4,3,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,UTIB,44047.89,96.5,2,SOFT_FINANCIAL
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,UTIB,25712.37,96.5,1,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,HDFC,23980.24,99.4,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,5261.45,99.4,3,TRANSIENT_TECHNICAL
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,ICIC,40007.18,98.9,0,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,ICIC,41368.16,98.9,0,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,KKBK,26869.3,97.8,0,HARD_PERMANENT
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,ICIC,30003.54,98.9,1,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,ICIC,7583.76,98.9,0,TRANSIENT_TECHNICAL
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,SBIN,5433.06,78.2,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,14330.42,78.2,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,SBIN,5793.94,78.2,0,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,SBIN,41947.71,78.2,2,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,HDFC,11785.43,99.4,0,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,ICIC,24444.58,98.9,2,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,KKBK,10182.34,97.8,1,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,38194.87,99.4,3,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,ICIC,472.58,98.9,3,SOFT_FINANCIAL
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,15118.49,98.9,0,HARD_PERMANENT
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,SBIN,31627.65,78.2,3,TRANSIENT_TECHNICAL
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,SBIN,17867.91,78.2,2,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,41832.38,99.4,3,HARD_PERMANENT
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,SBIN,28571.8,78.2,1,COMMERCIAL_DISPUTE
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,UTIB,34803.33,96.5,1,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,KKBK,15722.77,97.8,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,SBIN,8305.5,78.2,2,COMMERCIAL_DISPUTE
INVOICE_APPROVAL_PENDING,Invoice stuck in enterprise procurement approval workflow,B2B_INVOICE,ICIC,6468.59,98.9,3,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,UTIB,5380.51,96.5,1,COMMERCIAL_DISPUTE
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,ICIC,27749.28,98.9,1,COMMERCIAL_DISPUTE
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,ICIC,41247.33,98.9,1,HARD_PERMANENT
BANK_DEBIT_FAILED_TECHNICAL,"bank server busy, auto-debit fail ho gaya technical issue se",UPI_AUTOPAY,ICIC,27047.63,98.9,0,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,ICIC,12261.45,98.9,0,BEHAVIORAL_DROPOFF
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,34802.27,98.9,0,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,HDFC,37530.19,99.4,3,BEHAVIORAL_DROPOFF
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,ICIC,26209.61,98.9,2,BEHAVIORAL_DROPOFF
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,SBIN,11845.35,78.2,3,SOFT_FINANCIAL
GATEWAY_ERROR,504 Gateway Timeout from NPCI switch,UPI_AUTOPAY,ICIC,10564.52,98.9,1,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,SBIN,8945.76,78.2,1,TRANSIENT_TECHNICAL
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,HDFC,39348.22,99.4,0,TRANSIENT_TECHNICAL
GATEWAY_ERROR,issuer node degraded during mandate authorization,UPI_AUTOPAY,KKBK,41346.22,97.8,0,TRANSIENT_TECHNICAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,KKBK,21454.13,97.8,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,ICIC,35789.09,98.9,1,HARD_PERMANENT
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,631.0,78.2,3,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,SBIN,14354.76,78.2,0,TRANSIENT_TECHNICAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,HDFC,20143.08,99.4,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,41710.81,78.2,2,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,Mandate debit declined due to low card account balance,UPI_AUTOPAY,KKBK,2439.16,97.8,1,SOFT_FINANCIAL
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,ICIC,19232.96,98.9,1,SOFT_FINANCIAL
GATEWAY_ERROR,"downstream gateway error, retry after clearing window",UPI_AUTOPAY,ICIC,39147.04,98.9,1,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,UTIB,33455.09,96.5,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,KKBK,41959.91,97.8,0,SOFT_FINANCIAL
INSUFFICIENT_FUNDS,Salary credit not yet posted; balance too low for auto-debit,UPI_AUTOPAY,UTIB,6316.65,96.5,1,SOFT_FINANCIAL
UPI_DAILY_LIMIT_EXCEEDED,"UPI daily cap khatam, kal retry karo",UPI_AUTOPAY,UTIB,28383.53,96.5,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,27509.3,99.4,1,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,HDFC,5224.13,99.4,1,SOFT_FINANCIAL
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,UTIB,10408.03,96.5,0,TRANSIENT_TECHNICAL
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,ICIC,7534.08,98.9,2,TRANSIENT_TECHNICAL
CARD_EXPIRED,"card expiry ho gayi, naya card link karo",CARD_MANDATE,KKBK,13214.11,97.8,0,HARD_PERMANENT
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,UTIB,12605.98,96.5,1,HARD_PERMANENT
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,KKBK,33848.25,97.8,3,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,UTIB,7846.38,96.5,0,BEHAVIORAL_DROPOFF
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,KKBK,15813.47,97.8,1,COMMERCIAL_DISPUTE
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,37947.74,99.4,0,BEHAVIORAL_DROPOFF
FRAUD_DETECTED,High-risk score flagged by issuer fraud detection switch,CARD_MANDATE,HDFC,19961.05,99.4,1,HARD_PERMANENT
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,SBIN,13605.24,78.2,1,BEHAVIORAL_DROPOFF
GATEWAY_ERROR,"payment gateway ne response nahi diya, timeout ho gaya",UPI_AUTOPAY,HDFC,20902.53,99.4,0,TRANSIENT_TECHNICAL
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,ICIC,41232.42,98.9,0,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,ICIC,35807.06,98.9,0,COMMERCIAL_DISPUTE
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,SBIN,23633.16,78.2,1,TRANSIENT_TECHNICAL
STOLEN_CARD,stolen card hotlisted by issuer,CARD_MANDATE,HDFC,8362.87,99.4,0,HARD_PERMANENT
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,KKBK,22723.93,97.8,3,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,26099.46,99.4,1,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,ICIC,42547.59,98.9,0,COMMERCIAL_DISPUTE
UPI_DAILY_LIMIT_EXCEEDED,"Customer reached daily UPI transaction limit of Rs.1,00,000",UPI_AUTOPAY,HDFC,33257.14,99.4,1,SOFT_FINANCIAL
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,SBIN,37535.91,78.2,1,SOFT_FINANCIAL
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,ICIC,14339.22,98.9,1,BEHAVIORAL_DROPOFF
OTP_TIMEOUT,"customer ne OTP time par enter nahi kiya, session expire",MAGIC_CHECKOUT,KKBK,9505.33,97.8,3,TRANSIENT_TECHNICAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,ICIC,33553.95,98.9,1,SOFT_FINANCIAL
ACCOUNT_CLOSED,"account band ho gaya hai, retry bekar hai",UPI_AUTOPAY,HDFC,34642.11,99.4,2,HARD_PERMANENT
INVOICE_OVERDUE_30_DAYS,Net-30 invoice crossed due date without payment reconciliation,B2B_INVOICE,SBIN,30365.06,78.2,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,KKBK,11001.92,97.8,1,BEHAVIORAL_DROPOFF
CARD_EXPIRED,Mandate card token expired; bank declined authorization,CARD_MANDATE,SBIN,43141.92,78.2,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,13969.65,96.5,2,BEHAVIORAL_DROPOFF
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,11101.29,99.4,1,COMMERCIAL_DISPUTE
BANK_DEBIT_FAILED_TECHNICAL,Downstream bank gateway timeout during debit attempt,UPI_AUTOPAY,KKBK,14897.76,97.8,1,TRANSIENT_TECHNICAL
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,HDFC,12895.92,99.4,0,BEHAVIORAL_DROPOFF
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,SBIN,32215.3,78.2,0,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,UPI switch response timed out after 30 seconds,UPI_AUTOPAY,ICIC,41983.38,98.9,3,TRANSIENT_TECHNICAL
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,SBIN,17183.72,78.2,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,user ne checkout beech me chhod diya,MAGIC_CHECKOUT,HDFC,9922.29,99.4,0,BEHAVIORAL_DROPOFF
STOLEN_CARD,"chori ka card report hua, block hai",CARD_MANDATE,KKBK,11190.75,97.8,0,HARD_PERMANENT
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,HDFC,28272.71,99.4,1,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,HDFC,16628.34,99.4,0,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,selected UPI method unavailable at checkout,MAGIC_CHECKOUT,HDFC,29349.29,99.4,3,BEHAVIORAL_DROPOFF
NPCI_TIMEOUT,Card network switch response timed out,UPI_AUTOPAY,SBIN,26397.87,78.2,1,TRANSIENT_TECHNICAL
FRAUD_DETECTED,"suspicious activity, fraud check fail",CARD_MANDATE,ICIC,35585.24,98.9,0,HARD_PERMANENT
CART_ABANDONED_SHIPPING_FRICTION,shipping fee dekh kar customer ne cart chhod diya,MAGIC_CHECKOUT,ICIC,11224.5,98.9,2,BEHAVIORAL_DROPOFF
BANK_DEBIT_FAILED_TECHNICAL,Issuer node degradation during 02:00 AM auto-debit window,UPI_AUTOPAY,KKBK,41013.32,97.8,1,TRANSIENT_TECHNICAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,UTIB,1461.18,96.5,0,COMMERCIAL_DISPUTE
TOKENIZATION_TIMEOUT,"tokenization service slow, mandate auth timed out",CARD_MANDATE,UTIB,18561.1,96.5,0,TRANSIENT_TECHNICAL
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,SBIN,23551.07,78.2,1,SOFT_FINANCIAL
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,36801.43,99.4,2,HARD_PERMANENT
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,40219.79,99.4,1,TRANSIENT_TECHNICAL
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,15196.68,78.2,3,BEHAVIORAL_DROPOFF
INVOICE_APPROVAL_PENDING,procurement team se approval pending hai,B2B_INVOICE,ICIC,2118.89,98.9,0,COMMERCIAL_DISPUTE
CART_ABANDONED_SHIPPING_FRICTION,User exited after shipping charge calculated,MAGIC_CHECKOUT,SBIN,30183.36,78.2,1,BEHAVIORAL_DROPOFF
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,UTIB,44109.77,96.5,0,HARD_PERMANENT
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,UTIB,19001.91,96.5,1,HARD_PERMANENT
CHECKOUT_DROPPED_OFF,OTP verification timed out during checkout,MAGIC_CHECKOUT,HDFC,11994.97,99.4,0,BEHAVIORAL_DROPOFF
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,HDFC,23892.84,99.4,1,HARD_PERMANENT
INSUFFICIENT_FUNDS,"account me paise nahi hai, balance insufficient",UPI_AUTOPAY,SBIN,41710.04,78.2,1,SOFT_FINANCIAL
OTP_TIMEOUT,OTP verification timed out during checkout,MAGIC_CHECKOUT,UTIB,22388.81,96.5,0,TRANSIENT_TECHNICAL
ACCOUNT_CLOSED,"customer account closed, debit returned",UPI_AUTOPAY,SBIN,22852.91,78.2,3,HARD_PERMANENT
INVALID_VPA_PERMANENT,"galat UPI ID, ye VPA exist nahi karti",UPI_AUTOPAY,ICIC,39228.23,98.9,3,HARD_PERMANENT
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,37435.72,78.2,3,SOFT_FINANCIAL
INVOICE_OVERDUE_30_DAYS,"30 din se payment pending, accounts se approval nahi aaya",B2B_INVOICE,SBIN,38094.3,78.2,0,COMMERCIAL_DISPUTE
PAYMENT_METHOD_UNAVAILABLE,payment option show nahi ho raha tha,MAGIC_CHECKOUT,SBIN,1152.05,78.2,1,BEHAVIORAL_DROPOFF
TOKENIZATION_TIMEOUT,card token vault timeout during authorization,CARD_MANDATE,HDFC,34138.4,99.4,3,TRANSIENT_TECHNICAL
INVALID_VPA_PERMANENT,"VPA does not exist, invalid payee address",UPI_AUTOPAY,SBIN,13866.3,78.2,0,HARD_PERMANENT
UPI_DAILY_LIMIT_EXCEEDED,"limit exceed, transaction declined by bank",UPI_AUTOPAY,KKBK,40571.24,97.8,1,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,"PO amount mismatch, reconciliation on hold",B2B_INVOICE,KKBK,21250.69,97.8,2,COMMERCIAL_DISPUTE
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,SBIN,9806.53,78.2,0,SOFT_FINANCIAL
PURCHASE_ORDER_MISMATCH,purchase order aur invoice me antar hai,B2B_INVOICE,HDFC,37356.95,99.4,0,COMMERCIAL_DISPUTE
INSUFFICIENT_FUNDS,Declined by customer bank due to low balance,UPI_AUTOPAY,KKBK,757.06,97.8,0,SOFT_FINANCIAL
MANDATE_AMOUNT_EXCEEDS_CAP,"mandate amount exceeds NPCI cap of Rs.1,00,000",UPI_AUTOPAY,KKBK,37200.35,97.8,3,SOFT_FINANCIAL
